,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,CustomerHash
2435,10145,38,81.36,2,3091.68,2003-08-25,Shipped,3,8,2003,Motorcycles,81,S50_4713,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Medium,e64fa8fbe476
2436,10159,31,71.6,10,2219.6,2003-10-10,Shipped,4,10,2003,Motorcycles,81,S50_4713,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Small,70b9841f5801
2437,10169,48,80.55,10,3866.3999999999996,2003-11-04,Shipped,4,11,2003,Motorcycles,81,S50_4713,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,013538910d8d
2438,10180,21,93.56,5,1964.76,2003-11-11,Shipped,4,11,2003,Motorcycles,81,S50_4713,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Small,8626adf11f4e
2439,10190,40,66.72,2,2668.8,2003-11-19,Shipped,4,11,2003,Motorcycles,81,S50_4713,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,eaac345d6fb5
2440,10211,40,80.55,10,3222.0,2004-01-15,Shipped,1,1,2004,Motorcycles,81,S50_4713,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Medium,54e36df592c5
2441,10224,50,77.29,3,3864.5000000000005,2004-02-21,Shipped,1,2,2004,Motorcycles,81,S50_4713,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Medium,8626adf11f4e
2442,10237,20,68.34,3,1366.8000000000002,2004-04-05,Shipped,2,4,2004,Motorcycles,81,S50_4713,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,Small,3bcaa70b06b7
2443,10252,48,72.41,7,3475.68,2004-05-26,Shipped,2,5,2004,Motorcycles,81,S50_4713,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Medium,54e36df592c5
2444,10264,47,89.5,5,4206.5,2004-06-30,Shipped,2,6,2004,Motorcycles,81,S50_4713,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Medium,62f4e370a3d2
2445,10276,21,70.78,11,1486.38,2004-08-02,Shipped,3,8,2004,Motorcycles,81,S50_4713,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,,Barajas,Miguel,Small,bb520d22c2b6
2446,10285,39,78.92,2,3077.88,2004-08-27,Shipped,3,8,2004,Motorcycles,81,S50_4713,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,Medium,72034aaa222b
2447,10299,44,80.55,5,3544.2,2004-09-30,Shipped,3,9,2004,Motorcycles,81,S50_4713,90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium,959e6812d3b0
2448,10309,28,88.68,1,2483.04,2004-10-15,Shipped,4,10,2004,Motorcycles,81,S50_4713,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small,66441f4d88cb
2449,10319,45,77.29,6,3478.05,2004-11-03,Shipped,4,11,2004,Motorcycles,81,S50_4713,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,,Kuo,Kee,Medium,39d8bf52374b
2450,10331,20,100.0,5,2000.0,2004-11-17,Shipped,4,11,2004,Motorcycles,81,S50_4713,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Medium,08ccfa59eda2
2451,10341,38,100.0,3,3800.0,2004-11-24,Shipped,4,11,2004,Motorcycles,81,S50_4713,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium,f2b0b9a792ab
2452,10356,26,100.0,4,2600.0,2004-12-09,Shipped,4,12,2004,Motorcycles,81,S50_4713,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Medium,6d18514c77d8
2453,10365,44,100.0,2,4400.0,2005-01-07,Shipped,1,1,2005,Motorcycles,81,S50_4713,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Medium,abee7ce4499c
2454,10375,49,100.0,8,4900.0,2005-02-03,Shipped,1,2,2005,Motorcycles,81,S50_4713,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,320b47bf09e6
2455,10390,22,100.0,13,2200.0,2005-03-04,Shipped,1,3,2005,Motorcycles,81,S50_4713,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,82d8fc9ff379
2456,10403,31,68.34,3,2118.54,2005-04-08,Shipped,2,4,2005,Motorcycles,81,S50_4713,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small,fdd03fb3d341
2457,10105,41,70.67,5,2897.4700000000003,2003-02-11,Shipped,1,2,2003,Ships,66,S700_1138,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small,dbb2ced232e4
2458,10119,25,76.67,14,1916.75,2003-04-28,Shipped,2,4,2003,Ships,66,S700_1138,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small,f2b0b9a792ab
2459,10129,31,60.0,5,1860.0,2003-06-12,Shipped,2,6,2003,Ships,66,S700_1138,(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small,0e25a1d2bddc
2460,10142,41,64.0,2,2624.0,2003-08-08,Shipped,3,8,2003,Ships,66,S700_1138,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,82d8fc9ff379
2461,10153,43,64.67,1,2780.81,2003-09-28,Shipped,3,9,2003,Ships,66,S700_1138,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,eaac345d6fb5
2462,10167,43,75.34,12,3239.6200000000003,2003-10-23,Cancelled,4,10,2003,Ships,66,S700_1138,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,61301e2bd297
2463,10177,24,76.0,3,1824.0,2003-11-07,Shipped,4,11,2003,Ships,66,S700_1138,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Small,5e5794949cd3
2464,10185,21,54.0,3,1134.0,2003-11-14,Shipped,4,11,2003,Ships,66,S700_1138,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Small,abee7ce4499c
2465,10197,23,64.67,9,1487.41,2003-11-26,Shipped,4,11,2003,Ships,66,S700_1138,(93) 203 4555,"Rambla de Catalu§a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small,8a081d3ae3ce
2466,10208,38,74.67,3,2837.46,2004-01-02,Shipped,1,1,2004,Ships,66,S700_1138,78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Small,daa0e47b1cdd
2467,10222,31,62.67,15,1942.77,2004-02-19,Shipped,1,2,2004,Ships,66,S700_1138,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,Small,0e30808ae0b2
2468,10233,36,70.67,3,2544.12,2004-03-29,Shipped,1,3,2004,Ships,66,S700_1138,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,Small,0db94cefea19
2469,10248,36,71.34,6,2568.2400000000002,2004-05-07,Cancelled,2,5,2004,Ships,66,S700_1138,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Small,e3d43de75cc6
2470,10261,34,62.0,4,2108.0,2004-06-17,Shipped,2,6,2004,Ships,66,S700_1138,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,Small,369bc18683bb
2471,10273,21,65.34,7,1372.14,2004-07-21,Shipped,3,7,2004,Ships,66,S700_1138,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small,9233b336cd9b
2472,10283,45,78.67,9,3540.15,2004-08-20,Shipped,3,8,2004,Ships,66,S700_1138,(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Medium,cfdfc399c95e
2473,10295,26,75.34,4,1958.8400000000001,2004-09-10,Shipped,3,9,2004,Ships,66,S700_1138,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Small,62f4e370a3d2
2474,10306,50,54.0,3,2700.0,2004-10-14,Shipped,4,10,2004,Ships,66,S700_1138,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,c86481cfaa2d
2475,10315,41,62.0,2,2542.0,2004-10-29,Shipped,4,10,2004,Ships,66,S700_1138,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small,320b47bf09e6
2476,10326,39,60.0,1,2340.0,2004-11-09,Shipped,4,11,2004,Ships,66,S700_1138,0921-12 3555,BerguvsvÑgen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Small,f3f5f85cd84c
2477,10339,22,100.0,5,2200.0,2004-11-23,Shipped,4,11,2004,Ships,66,S700_1138,+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,70fd68cf1f45
2478,10350,46,76.67,11,3526.82,2004-12-02,Shipped,4,12,2004,Ships,66,S700_1138,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
2479,10373,44,100.0,14,4400.0,2005-01-31,Shipped,1,1,2005,Ships,66,S700_1138,981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,981d0e915541
2480,10385,25,77.34,1,1933.5,2005-02-28,Shipped,1,2,2005,Ships,66,S700_1138,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,82d8fc9ff379
2481,10396,39,66.67,1,2600.13,2005-03-23,Shipped,1,3,2005,Ships,66,S700_1138,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,82d8fc9ff379
2482,10414,37,71.34,6,2639.58,2005-05-06,On Hold,2,5,2005,Ships,66,S700_1138,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Small,62f4e370a3d2
2483,10106,31,100.0,7,3100.0,2003-02-17,Shipped,1,2,2003,Planes,91,S700_1691,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,4eb3d8304916
2484,10120,47,82.21,13,3863.87,2003-04-29,Shipped,2,4,2003,Planes,91,S700_1691,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,28c8fbc86931
2485,10133,24,77.64,8,1863.3600000000001,2003-06-27,Shipped,2,6,2003,Planes,91,S700_1691,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,eaac345d6fb5
2486,10143,36,100.0,2,3600.0,2003-08-10,Shipped,3,8,2003,Planes,91,S700_1691,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Medium,abee7ce4499c
2487,10156,48,100.0,2,4800.0,2003-10-08,Shipped,4,10,2003,Planes,91,S700_1691,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
2488,10168,28,98.65,14,2762.2000000000003,2003-10-28,Shipped,4,10,2003,Planes,91,S700_1691,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Small,0d70dc7f0339
2489,10199,48,83.12,2,3989.76,2003-12-01,Shipped,4,12,2003,Planes,91,S700_1691,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,,Thompson,Steve,Medium,6d69106a7943
2490,10210,21,78.55,12,1649.55,2004-01-12,Shipped,1,1,2004,Planes,91,S700_1691,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small,a41a6e100849
2491,10223,25,100.0,14,2500.0,2004-02-20,Shipped,1,2,2004,Planes,91,S700_1691,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,28c8fbc86931
2492,10235,25,100.0,8,2500.0,2004-04-02,Shipped,2,4,2004,Planes,91,S700_1691,(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Small,cfdfc399c95e
2493,10250,31,91.34,9,2831.54,2004-05-11,Shipped,2,5,2004,Planes,91,S700_1691,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Small,6c08df00ec42
2494,10262,40,84.03,4,3361.2,2004-06-24,Cancelled,2,6,2004,Planes,91,S700_1691,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
2495,10275,32,89.51,14,2864.32,2004-07-23,Shipped,3,7,2004,Planes,91,S700_1691,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small,320b47bf09e6
2496,10284,24,83.12,6,1994.88,2004-08-21,Shipped,3,8,2004,Planes,91,S700_1691,+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small,891cb339cb1f
2497,10296,42,100.0,2,4200.0,2004-09-15,Shipped,3,9,2004,Planes,91,S700_1691,+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Medium,2f2714d07665
2498,10308,21,100.0,12,2100.0,2004-10-15,Shipped,4,10,2004,Planes,91,S700_1691,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,Small,b10358b6f6ad
2499,10316,34,82.21,4,2795.14,2004-11-01,Shipped,4,11,2004,Planes,91,S700_1691,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,72c55ff64268
2500,10328,27,100.0,8,2700.0,2004-11-12,Shipped,4,11,2004,Planes,91,S700_1691,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,4eb3d8304916
2501,10340,30,88.6,5,2658.0,2004-11-24,Shipped,4,11,2004,Planes,91,S700_1691,(93) 203 4555,"Rambla de Catalu§a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small,8a081d3ae3ce
2502,10353,39,100.0,9,3900.0,2004-12-04,Shipped,4,12,2004,Planes,91,S700_1691,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,Lewis,Dan,Medium,d39599d1daa7
2503,10361,20,60.54,4,1210.8,2004-12-17,Shipped,4,12,2004,Planes,91,S700_1691,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,e537ccda51bc
2504,10375,37,81.87,6,3029.19,2005-02-03,Shipped,1,2,2005,Planes,91,S700_1691,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,320b47bf09e6
2505,10388,46,100.0,2,4600.0,2005-03-03,Shipped,1,3,2005,Planes,91,S700_1691,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,Large,3a34ce371180
2506,10398,47,87.69,6,4121.43,2005-03-30,Shipped,1,3,2005,Planes,91,S700_1691,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,4671284bce78
2507,10401,11,100.0,8,1100.0,2005-04-03,On Hold,2,4,2005,Planes,91,S700_1691,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,Small,0db94cefea19
2508,10416,23,91.34,9,2100.82,2005-05-10,Shipped,2,5,2005,Planes,91,S700_1691,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,226fafcd3e73
2509,10105,29,70.15,12,2034.3500000000001,2003-02-11,Shipped,1,2,2003,Ships,86,S700_1938,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small,dbb2ced232e4
2510,10117,38,79.68,6,3027.84,2003-04-16,Shipped,2,4,2003,Ships,86,S700_1938,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,11447ffb08a2
2511,10128,32,97.0,3,3104.0,2003-06-06,Shipped,2,6,2003,Ships,86,S700_1938,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
2512,10142,43,84.01,9,3612.4300000000003,2003-08-08,Shipped,3,8,2003,Ships,86,S700_1938,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,82d8fc9ff379
2513,10153,31,87.48,8,2711.88,2003-09-28,Shipped,3,9,2003,Ships,86,S700_1938,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,eaac345d6fb5
2514,10166,29,100.0,3,2900.0,2003-10-21,Shipped,4,10,2003,Ships,86,S700_1938,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,Medium,3a34ce371180
2515,10177,31,88.34,10,2738.54,2003-11-07,Shipped,4,11,2003,Ships,86,S700_1938,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Small,5e5794949cd3
2516,10185,30,94.4,10,2832.0,2003-11-14,Shipped,4,11,2003,Ships,86,S700_1938,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Small,abee7ce4499c
2517,10196,50,94.4,2,4720.0,2003-11-26,Shipped,4,11,2003,Ships,86,S700_1938,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie,Medium,4ccc2197ea37
2518,10208,40,80.55,10,3222.0,2004-01-02,Shipped,1,1,2004,Ships,86,S700_1938,78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,daa0e47b1cdd
2519,10221,23,97.0,4,2231.0,2004-02-18,Shipped,1,2,2004,Ships,86,S700_1938,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small,9233b336cd9b
2520,10232,26,88.34,7,2296.84,2004-03-20,Shipped,1,3,2004,Ships,86,S700_1938,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,72c55ff64268
2521,10248,40,100.0,13,4000.0,2004-05-07,Cancelled,2,5,2004,Ships,86,S700_1938,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Medium,e3d43de75cc6
2522,10273,21,100.0,14,2100.0,2004-07-21,Shipped,3,7,2004,Ships,86,S700_1938,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small,9233b336cd9b
2523,10282,43,86.61,2,3724.23,2004-08-20,Shipped,3,8,2004,Ships,86,S700_1938,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,82d8fc9ff379
2524,10293,29,71.89,5,2084.81,2004-09-09,Shipped,3,9,2004,Ships,86,S700_1938,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small,90c6fe2bbe78
2525,10306,38,91.81,10,3488.78,2004-10-14,Shipped,4,10,2004,Ships,86,S700_1938,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,c86481cfaa2d
2526,10314,23,76.22,2,1753.06,2004-10-22,Shipped,4,10,2004,Ships,86,S700_1938,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small,0a0962f3ed78
2527,10327,20,100.0,7,2000.0,2004-11-10,Resolved,4,11,2004,Ships,86,S700_1938,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium,dbb2ced232e4
2528,10337,36,70.3,9,2530.7999999999997,2004-11-21,Shipped,4,11,2004,Ships,86,S700_1938,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Small,a13cb167310a
2529,10350,28,100.0,4,2800.0,2004-12-02,Shipped,4,12,2004,Ships,86,S700_1938,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,eaac345d6fb5
2530,10372,44,100.0,2,4400.0,2005-01-26,Shipped,1,1,2005,Ships,86,S700_1938,+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium,70fd68cf1f45
2531,10384,49,100.0,1,4900.0,2005-02-23,Shipped,1,2,2005,Ships,86,S700_1938,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Medium,70b9841f5801
2532,10397,32,80.55,5,2577.6,2005-03-28,Shipped,1,3,2005,Ships,86,S700_1938,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Small,050c74647814
2533,10414,34,100.0,13,3400.0,2005-05-06,On Hold,2,5,2005,Ships,86,S700_1938,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Medium,62f4e370a3d2
2534,10106,30,100.0,16,3000.0,2003-02-17,Shipped,1,2,2003,Ships,90,S700_2047,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,4eb3d8304916
2535,10119,29,94.14,7,2730.06,2003-04-28,Shipped,2,4,2003,Ships,90,S700_2047,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small,f2b0b9a792ab
2536,10131,22,85.99,8,1891.78,2003-06-16,Shipped,2,6,2003,Ships,90,S700_2047,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,Lewis,Dan,Small,d39599d1daa7
2537,10143,26,100.0,11,2600.0,2003-08-10,Shipped,3,8,2003,Ships,90,S700_2047,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Small,abee7ce4499c
2538,10155,32,91.43,9,2925.76,2003-10-06,Shipped,4,10,2003,Ships,90,S700_2047,90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small,959e6812d3b0
2539,10167,29,100.0,5,2900.0,2003-10-23,Cancelled,4,10,2003,Ships,90,S700_2047,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small,61301e2bd297
2540,10178,34,96.86,8,3293.24,2003-11-08,Shipped,4,11,2003,Ships,90,S700_2047,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium,050c74647814
2541,10186,24,99.57,5,2389.68,2003-11-14,Shipped,4,11,2003,Ships,90,S700_2047,(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Small,c80f1e25a0cd
2542,10197,24,90.52,2,2172.48,2003-11-26,Shipped,4,11,2003,Ships,90,S700_2047,(93) 203 4555,"Rambla de Catalu§a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small,8a081d3ae3ce
2543,10209,33,88.71,4,2927.43,2004-01-09,Shipped,1,1,2004,Ships,90,S700_2047,2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,,Chandler,Michael,Small,73be75a7a6d1
2544,10222,26,100.0,8,2600.0,2004-02-19,Shipped,1,2,2004,Ships,90,S700_2047,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,Small,0e30808ae0b2
2545,10249,40,95.95,4,3838.0,2004-05-08,Shipped,2,5,2004,Ships,90,S700_2047,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,,Tseng,Kyung,Medium,3a3181508a5f
2546,10262,44,94.14,13,4142.16,2004-06-24,Cancelled,2,6,2004,Ships,90,S700_2047,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
2547,10274,24,90.52,5,2172.48,2004-07-21,Shipped,3,7,2004,Ships,90,S700_2047,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,Small,3e77f87d80b8
2548,10283,20,94.14,2,1882.8,2004-08-20,Shipped,3,8,2004,Ships,90,S700_2047,(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Small,cfdfc399c95e
2549,10296,34,100.0,11,3400.0,2004-09-15,Shipped,3,9,2004,Ships,90,S700_2047,+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Medium,2f2714d07665
2550,10307,34,97.76,5,3323.84,2004-10-14,Shipped,4,10,2004,Ships,90,S700_2047,2155554695,782 First Street,,Philadelphia,PA,71270,USA,,Cervantes,Francisca,Medium,4cfc0088ffc5
2551,10316,45,93.24,13,4195.8,2004-11-01,Shipped,4,11,2004,Ships,90,S700_2047,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium,72c55ff64268
2552,10328,41,100.0,9,4100.0,2004-11-12,Shipped,4,11,2004,Ships,90,S700_2047,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,4eb3d8304916
2553,10339,55,71.25,15,3918.75,2004-11-23,Shipped,4,11,2004,Ships,90,S700_2047,+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium,70fd68cf1f45
2554,10352,23,100.0,3,2300.0,2004-12-03,Shipped,4,12,2004,Ships,90,S700_2047,6175558428,16780 Pompton St.,,Brickhaven,MA,58339,USA,,Taylor,Leslie,Small,142bb22c548a
2555,10361,24,45.39,14,1089.3600000000001,2004-12-17,Shipped,4,12,2004,Ships,90,S700_2047,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,e537ccda51bc
2556,10373,32,84.41,15,2701.12,2005-01-31,Shipped,1,1,2005,Ships,90,S700_2047,981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small,981d0e915541
